context,subject,predicate,object,date,wiki
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P1153>,"""56230121700""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-8AC921F6-9727-462C-AEAB-040EE6A69E94>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/prop/direct/P496>,"""0000-0003-3665-5693""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-382710A6-A456-4C20-8E1B-EC72929FAC75>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-1D4AF271-E6D3-421B-9D2F-73B90E8B16BE>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-F2E1F827-CB0B-4AAB-9C65-8C970ED5CECB>,<http://www.wikidata.org/prop/statement/P2093>,"""Kasuni Thawalama Gamage""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-7A63E370-DFCA-4A64-8937-62132DD2AEB1>,<http://www.wikidata.org/prop/statement/P921>,<http://www.wikidata.org/entity/Q238512>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""artigo cient\u00EDfico""@gl",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""\u05DE\u05D0\u05DE\u05E8 \u05DE\u05D3\u05E2\u05D9""@he",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-3D74777A-E8F8-43C1-82DD-F9DC33F7AEB8>,<http://www.wikidata.org/prop/statement/P106>,<http://www.wikidata.org/entity/Q1650915>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\uB144 \uB17C\uBB38""@ko",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@zh-hant",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/direct/P69>,<http://www.wikidata.org/entity/Q13371>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-1C55BD2C-6E97-4F84-9A1D-9EF47E093C38>,<http://www.wikidata.org/prop/statement/P108>,<http://www.wikidata.org/entity/Q104628981>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P856>,<https://scholars.houstonmethodist.org/en/persons/f986fe2f-a1c8-43b5-9f67-c29b0a684ab7>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-AB92A0D6-8032-4BDC-89F6-272C4085DEAE>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-12FD026B-4F28-4C25-A85B-8517FF800A77>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P108>,<http://www.wikidata.org/entity/statement/Q57075410-1C55BD2C-6E97-4F84-9A1D-9EF47E093C38>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-B17B6DF2-A90A-49BF-A128-C9BAB893C03E>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/P1153>,<http://www.wikidata.org/entity/statement/Q57075410-5F473273-4324-4542-B4F3-B6755E00544F>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-A48027D5-5B6A-49DA-9DC3-2E3A935E5189>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""artigo cient\u00EDfico""@gl",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Chemoradiotherapy Using Carboplatin plus Paclitaxel versus Cisplatin plus Fluorouracil for Esophageal or Gastroesophageal Junction Cancer""@dv",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-05A7C949-C721-44D0-9E8E-7AAB4C000D4E>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/5c3bbf17dd3a64bb70a18147bbdfdbfe89c30156>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-49B704E2-5B57-4230-BBAC-9C47F1895BCC>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-CDEA3D58-FA07-4024-8C1F-149F160CDC8C>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-335D246B-EC67-4FEF-9B78-F95DBA433612>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""articolo scientifico""@it",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-C90CC167-E1DA-4B18-930C-02D716A2BEF5>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B871EE57-D24A-4EEC-997E-85AC27CBE816>,<http://www.wikidata.org/prop/statement/P69>,<http://www.wikidata.org/entity/Q332498>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100732071-335D246B-EC67-4FEF-9B78-F95DBA433612>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-8ECCDD23-E1C9-4B6F-ABE6-5DED8397840A>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""vedeck\u00FD \u010Dl\u00E1nok""@sk",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""\u043D\u0430\u0443\u043A\u043E\u0432\u0430 \u0441\u0442\u0430\u0442\u0442\u044F, \u043E\u043F\u0443\u0431\u043B\u0456\u043A\u043E\u0432\u0430\u043D\u0430 \u0432 \u0436\u043E\u0432\u0442\u043D\u0456 2020""@uk",20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/prop/P31>,<http://www.wikidata.org/entity/statement/Q85692908-9DAF2A71-F43E-464D-AAEA-A3296D91FE89>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-EFCB4EC4-4AEC-4CD3-B56D-8115F893C171>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-3534238D-2256-4873-83ED-1F09BE299948>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P577>,"""2020-10-19T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-A3D92386-DF88-4EBB-8AA1-C98F1E88B945>,<http://www.wikidata.org/prop/qualifier/P1545>,"""12""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P304>,"""19-35""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-CABCAF8B-6BB9-4030-9E76-BAB5663E908A>,<http://www.wikidata.org/prop/statement/P2860>,<http://www.wikidata.org/entity/Q56066887>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""\u043C\u0430\u049B\u043E\u043B\u0430\u0438 \u0438\u043B\u043C\u04E3""@tg-cyrl",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/prop/P106>,<http://www.wikidata.org/entity/statement/Q100413009-3D74777A-E8F8-43C1-82DD-F9DC33F7AEB8>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B0F2CEBE-D978-4F31-95DF-4AF64A605C50>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://wikiba.se/ontology#sitelinks>,"""0""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-F2E1F827-CB0B-4AAB-9C65-8C970ED5CECB>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""scientific article published on 19 October 2020""@en-gb",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-B871EE57-D24A-4EEC-997E-85AC27CBE816>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://schema.org/description>,"""researcher""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-15048ECE-880B-4282-8369-E171BDD33401>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://schema.org/description>,"""\u7814\u7A76\u8005""@zh",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/P496>,<http://www.wikidata.org/entity/statement/Q30347498-D51DEDB3-1B2B-4E17-AD01-B7AF5AD801CF>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-F2E1F827-CB0B-4AAB-9C65-8C970ED5CECB>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-1FD11F56-0691-49EA-9294-46DF8B6844D3>,<http://www.wikidata.org/prop/qualifier/P580>,"""2005-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://schema.org/dateModified>,"""2021-03-14T11:22:16Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-AF833015-EBD0-440C-A9FA-FF8AECF59378>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-84DF9E94-D4B2-43EF-B065-FF0603A47FF8>,<http://www.wikidata.org/prop/statement/P735>,<http://www.wikidata.org/entity/Q18202125>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-5D81366E-B135-4C97-B9B7-8CC032D0C8BA>,<http://www.wikidata.org/prop/statement/P304>,"""1-8""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-E7125805-781F-4777-9162-00237D87B0C3>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Physiology and philhellenism in the late nineteenth century: The self-fashioning of Emil du Bois-Reymond""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-740742E6-6D52-42D4-B99C-E09F1AE32C67>,<http://www.wikidata.org/prop/statement/P2093>,"""Jolie Ringash""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P2860>,<http://www.wikidata.org/entity/Q48564795>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-AF833015-EBD0-440C-A9FA-FF8AECF59378>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A48027D5-5B6A-49DA-9DC3-2E3A935E5189>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-5D81366E-B135-4C97-B9B7-8CC032D0C8BA>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-my",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-006A1A08-F53D-4D32-B30B-57C9489153E8>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-7BC18874-3529-45B8-9CB2-C25E27D7ED58>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct-normalized/P496>,<https://orcid.org/0000-0002-3246-303X>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/prop/direct-normalized/P496>,<https://orcid.org/0000-0003-3665-5693>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P2093>,"""Scott Widmann""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-C4CA20C1-C1AF-4443-A22A-179A58B79915>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D99DC560-800D-4062-BDF9-9B46B677E721>,<http://www.wikidata.org/prop/qualifier/P1545>,"""7""",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://schema.org/description>,"""wetenschapper""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u03B5\u03C0\u03B9\u03C3\u03C4\u03B7\u03BC\u03BF\u03BD\u03B9\u03BA\u03CC \u03AC\u03C1\u03B8\u03C1\u03BF""@el",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-DF410D64-1205-44AE-81C0-E0DCF57B73EE>,<http://www.wikidata.org/prop/statement/P496>,"""0000-0003-3665-5693""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-782732D9-303C-4ACD-9A45-C347F033EDF9>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/5c3bbf17dd3a64bb70a18147bbdfdbfe89c30156>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""videnskabelig artikel udgivet marts 2020""@da",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/prop/P735>,<http://www.wikidata.org/entity/statement/Q89848268-77919DCD-6FDB-4BA0-B81E-4B0750EFC7E7>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://wikiba.se/ontology#identifiers>,"""2""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020 \u0788\u07A6\u0782\u07A6 \u0787\u07A6\u0780\u07A6\u0783\u07AA\u078E\u07AC \u0787\u07AE\u0786\u07B0\u0793\u07AF\u0784\u07A6\u0783\u07AA\u0789\u07A6\u0780\u07AA\u078E\u07AC 14\u0788\u07A6\u0782\u07A6 \u078B\u07AA\u0788\u07A6\u0780\u07AA \u079D\u07A7\u0787\u07A8\u0783\u07AA\u0786\u07AA\u0783\u07AC\u0788\u07AA\u0782\u07AA \u078D\u07A8\u0794\u07AA\u0789\u07AC\u0787\u07B0""@dv",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-4EB961CD-C21B-48DD-9B47-9EB93C8E07C3>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-DA5F0991-A8D9-43EB-92A3-DBBDCAE6B9E4>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
